gretil_item_id,language_section,category_path,catalogue_title,catalogue_context,downloadable_url_count,downloadable_urls,all_links,restricted_download_noted,converted_files_unavailable,expired_source_noted,agent_can_download_now,acquisition_route,public_use_status,next_action,catalogue_source_url
GRE-00153,Sanskrit,Sanskrit > Religious Literature > Saiva (see also Philosophy / Saiva),"Sardhatrisatikalottaragama (input by Dominic Goodall, corr. by Yang Mei)","Sardhatrisatikalottaragama (input by Dominic Goodall, corr. by Yang Mei) Download from Pondicherry server TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) (also included in Cumulative Pada Index )",4,http://apps.ifpindia.org/Electronic-Sanskrit-Texts-The-Texts-on-offer.html | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_sArdhatrizatikAlottarAgama.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_sArdhatrizatikAlottarAgama.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_sArdhatrizatikAlottarAgama.txt,http://apps.ifpindia.org/Electronic-Sanskrit-Texts-The-Texts-on-offer.html | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_sArdhatrizatikAlottarAgama.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_sArdhatrizatikAlottarAgama.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_sArdhatrizatikAlottarAgama.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_sArdhatrizatikAlottarAgama.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_sArdhatrizatikAlottarAgama.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00154,Sanskrit,Sanskrit > Religious Literature > Saiva (see also Philosophy / Saiva),Sivamahimnastava (input by Harunaga Isaacson),Sivamahimnastava (input by Harunaga Isaacson) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zivamahimnastava.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zivamahimnastava.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zivamahimnastava.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zivamahimnastava.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zivamahimnastava.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zivamahimnastava.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zivamahimnastava.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zivamahimnastava.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00155,Sanskrit,Sanskrit > Religious Literature > Saiva (see also Philosophy / Saiva),"Sivasutra, with Vartika (input by Oliver Hellwig)","Sivasutra, with Vartika (input by Oliver Hellwig) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt)",3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zivasUtra-with-vArttika.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zivasUtra-with-vArttika.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zivasUtra-with-vArttika.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zivasUtra-with-vArttika.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zivasUtra-with-vArttika.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zivasUtra-with-vArttika.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zivasUtra-with-vArttika.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zivasUtra-with-vArttika.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00156,Sanskrit,Sanskrit > Religious Literature > Saiva (see also Philosophy / Saiva),Siva-Upanisad [Sivopanisad] (input by Reinhold Grünendahl),Siva-Upanisad [Sivopanisad] (input by Reinhold Grünendahl) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) (also included in Cumulative Pada Index ),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zivopaniSad.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zivopaniSad.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zivopaniSad.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zivopaniSad.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zivopaniSad.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zivopaniSad.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zivopaniSad.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zivopaniSad.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00157,Sanskrit,Sanskrit > Religious Literature > Saiva (see also Philosophy / Saiva),Somananda: Saktavijnana (input by Oliver Hellwig),Somananda: Saktavijnana (input by Oliver Hellwig) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_somAnanda-zAktavijJAna.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_somAnanda-zAktavijJAna.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_somAnanda-zAktavijJAna.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_somAnanda-zAktavijJAna.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_somAnanda-zAktavijJAna.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_somAnanda-zAktavijJAna.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_somAnanda-zAktavijJAna.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_somAnanda-zAktavijJAna.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00158,Sanskrit,Sanskrit > Religious Literature > Saiva (see also Philosophy / Saiva),Srikantha: Ratnatrayapariksa (input by Dominic Goodall),Srikantha: Ratnatrayapariksa (input by Dominic Goodall) Download from Pondicherry server TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) (also included in Cumulative Pada Index ),4,http://apps.ifpindia.org/Electronic-Sanskrit-Texts-The-Texts-on-offer.html | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zrIkaNTha-ratnatrayaparIkSA.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zrIkaNTha-ratnatrayaparIkSA.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zrIkaNTha-ratnatrayaparIkSA.txt,http://apps.ifpindia.org/Electronic-Sanskrit-Texts-The-Texts-on-offer.html | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zrIkaNTha-ratnatrayaparIkSA.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zrIkaNTha-ratnatrayaparIkSA.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zrIkaNTha-ratnatrayaparIkSA.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zrIkaNTha-ratnatrayaparIkSA.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zrIkaNTha-ratnatrayaparIkSA.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00159,Sanskrit,Sanskrit > Religious Literature > Saiva (see also Philosophy / Saiva),"Svacchanda-Tantra [or Svacchandabhairava-Tantra] (input by Dominic Goodall, Mei Yang, Nibedita Rout, R. Sathyanarayanan, S.A.S. Sarma)","Svacchanda-Tantra [or Svacchandabhairava-Tantra] (input by Dominic Goodall, Mei Yang, Nibedita Rout, R. Sathyanarayanan, S.A.S. Sarma) Download from Pondicherry server TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) (also included in Cumulative Pada Index )",4,http://apps.ifpindia.org/Electronic-Sanskrit-Texts-The-Texts-on-offer.html | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_svacchandatantra.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_svacchandatantra.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_svacchandatantra.txt,http://apps.ifpindia.org/Electronic-Sanskrit-Texts-The-Texts-on-offer.html | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_svacchandatantra.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_svacchandatantra.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_svacchandatantra.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_svacchandatantra.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_svacchandatantra.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00160,Sanskrit,Sanskrit > Religious Literature > Saiva (see also Philosophy / Saiva),Todala-Tantra (input by Oliver Hellwig),Todala-Tantra (input by Oliver Hellwig) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) (also included in Cumulative Pada Index ),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_toDalatantra.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_toDalatantra.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_toDalatantra.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_toDalatantra.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_toDalatantra.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_toDalatantra.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_toDalatantra.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_toDalatantra.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00161,Sanskrit,Sanskrit > Religious Literature > Saiva (see also Philosophy / Saiva),Uddamaresvara-Tantra (input by Oliver Hellwig),Uddamaresvara-Tantra (input by Oliver Hellwig) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_uDDAmarezvaratantra.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_uDDAmarezvaratantra.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_uDDAmarezvaratantra.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_uDDAmarezvaratantra.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_uDDAmarezvaratantra.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_uDDAmarezvaratantra.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_uDDAmarezvaratantra.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_uDDAmarezvaratantra.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00162,Sanskrit,Sanskrit > Religious Literature > Saiva (see also Philosophy / Saiva),Utpaladeva: Sivastotravali (input by Somadeva Vasudeva),Utpaladeva: Sivastotravali (input by Somadeva Vasudeva) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_utpaladeva-zivastotrAvali.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_utpaladeva-zivastotrAvali.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_utpaladeva-zivastotrAvali.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_utpaladeva-zivastotrAvali.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_utpaladeva-zivastotrAvali.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_utpaladeva-zivastotrAvali.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_utpaladeva-zivastotrAvali.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_utpaladeva-zivastotrAvali.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00163,Sanskrit,Sanskrit > Religious Literature > Saiva (see also Philosophy / Saiva),Vinasikha-Tantra (input by Somadeva Vasudeva),Vinasikha-Tantra (input by Somadeva Vasudeva) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) (also included in Cumulative Pada Index ),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_vINAzikhatantra.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vINAzikhatantra.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vINAzikhatantra.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_vINAzikhatantra.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_vINAzikhatantra.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vINAzikhatantra.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vINAzikhatantra.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_vINAzikhatantra.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00164,Sanskrit,Sanskrit > Religious Literature > Buddhist,"Abhayakaragupta: Nispannayogavali , chap. 1 [was: Aksobhyamanjuvajra] (input by Klaus Wille)","Abhayakaragupta: Nispannayogavali , chap. 1 [was: Aksobhyamanjuvajra] (input by Klaus Wille) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt)",3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_abhayAkaragupta-niSpaNNayogAvali.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhayAkaragupta-niSpaNNayogAvali.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_abhayAkaragupta-niSpaNNayogAvali.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_abhayAkaragupta-niSpaNNayogAvali.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_abhayAkaragupta-niSpaNNayogAvali.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhayAkaragupta-niSpaNNayogAvali.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhayAkaragupta-niSpaNNayogAvali.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_abhayAkaragupta-niSpaNNayogAvali.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00165,Sanskrit,Sanskrit > Religious Literature > Buddhist,"Abhisamacarikadharma of the Mahasamghika-Lokottaravadins (input by Abhisamacarika-Dharma Study Group, Taisho University)","Abhisamacarikadharma of the Mahasamghika-Lokottaravadins (input by Abhisamacarika-Dharma Study Group, Taisho University) Download from Taisho University server(expired) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt)",4,http://www.tmx.tais.ac.jp/sobutsu/info.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_abhisamAcArikadharma.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhisamAcArikadharma.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_abhisamAcArikadharma.txt,http://www.tmx.tais.ac.jp/sobutsu/info.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_abhisamAcArikadharma.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_abhisamAcArikadharma.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhisamAcArikadharma.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhisamAcArikadharma.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_abhisamAcArikadharma.txt,False,False,True,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00166,Sanskrit,Sanskrit > Religious Literature > Buddhist,Adbhutadharmaparyaya (input by Jens-Uwe Hartmann),Adbhutadharmaparyaya (input by Jens-Uwe Hartmann) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_adbhutadharmaparyAya.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_adbhutadharmaparyAya.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_adbhutadharmaparyAya.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_adbhutadharmaparyAya.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_adbhutadharmaparyAya.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_adbhutadharmaparyAya.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_adbhutadharmaparyAya.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_adbhutadharmaparyAya.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
