slug,title_hk,language,status,parent_slug,author_slug,collections,source_present,source_title,source_publisher,source_year,metadata_license,header_license_text,rights_class,detected_license,acquisition_eligible,xml_present,text_present,xml_bytes,text_bytes,xml_sha256,text_sha256,xml_parse_valid,tei_xml_id,identity_match,structurally_analyzable,div_count,top_level_div_count,lg_count,line_count,paragraph_count,xml_id_count,duplicate_xml_id_count,first_div_n,last_div_n,first_block_id,last_block_id,parse_error
shriambikastava,श्रीअम्बिकास्तवः,sa,p1,,,devistotrani,True,श्रीअम्बिकास्तवः,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6642,4544,baca8efaf4cd419a4a035c9f3c33ca6d25796024c46b9d09c60efac420c4eea1,c53bcff0f7f6d2f71f826c76b9b465d73cfd0daf48521d180d300cb7a57d2b8f,True,shriambikastava,True,True,0,0,10,40,0,1,0,,,,,
shritripurasundaripancaratnastava,श्रीत्रिपुरसुन्दरीपञ्चरत्नस्तवः,sa,p1,,,devistotrani,True,श्रीत्रिपुरसुन्दरीपञ्चरत्नस्तवः,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,4960,3269,ee8b824cd7b67cbfcdeca751a241f26bec37444dfff29dc52c0a98cd9a0304e3,728a7bc37f4b7640fa72dec2855f4fdd12ec8c95d2a539a8a771866b2c1dc4d7,True,shritripurasundaripancaratnastava,True,True,0,0,6,22,0,1,0,,,,,
shrikamakshistotram,श्रीकामाक्षीस्तोत्रम्,sa,p1,,,devistotrani,True,श्रीकामाक्षीस्तोत्रम्,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7835,5494,a95f05babf670d9c197cee114d727714cd5d9ee103023889dc96419708ac945e,d807e975521aa8d250b1061e5f17847ac8943d7d6aabe0acaa0fdd52f80c6dea,True,shrikamakshistotram,True,True,0,0,9,36,0,1,0,,,,,
shrikamakshistuti,श्रीकामाक्षीस्तुतिः,sa,p1,,,devistotrani,True,श्रीकामाक्षीस्तुतिः,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,21745,17843,3acdf566a0d5f135fc1c878a0f8509a94b09b109c7ec7bef54fd00b677c07867,e90d9d5cf9607908afb87afaf5a907c60231e865b9856b4ce3e79309b709d8bc,True,shrikamakshistuti,True,True,0,0,32,126,0,1,0,,,,,
shridakshayanistotram,श्रीदाक्षायणीस्तोत्रम्,sa,p1,,,devistotrani,True,श्रीदाक्षायणीस्तोत्रम्,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,16586,12555,e189a893adbf94ebcb6ed43ee0aa3158c746fd2d27eecbb7815f564031b67082,bce32787b084a8c7734928dae0458920d42fb380f4f79b9bed5d6687b2d434fc,True,shridakshayanistotram,True,True,0,0,29,108,0,1,0,,,,,
shrigauridashakam,श्रीगौरीदशकम्,sa,p1,,,devistotrani,True,श्रीगौरीदशकम्,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7763,5034,017888d488f69cc5ec996e3b1237d98ba8a9b27d350083cc64eacdce0e6d7f4b,d813827f3fa7a8d7c48e3e3c07a556c600510171e93da8cbacf9b84a69c11b05,True,shrigauridashakam,True,True,0,0,11,43,0,1,0,,,,,
shriakhilandanayikadandaka,श्री अखिलाण्डनायिकादण्डकः,sa,p1,,,devistotrani,True,श्री अखिलाण्डनायिकादण्डकः,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,14484,12994,9bc4708b690aeb11572eace42c88c13d3293c73b2b9ab0959e72f59f0f4c5bfa,0bf9964c2f906fda7bfe48160293259394f79597ebca7a99a970d370374d371d,True,shriakhilandanayikadandaka,True,True,0,0,2,6,4,1,0,,,,,
shrishivakamasundaryambadandaka,श्रीशिवकामसुन्दर्यम्बादण्डकः,sa,p1,,,devistotrani,True,श्रीशिवकामसुन्दर्यम्बादण्डकः,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7112,5825,bb67393b1082430cbd7c34876e113858fbe409e18c0464dd76e1743678423e4e,995b6a5b11438a12ae52347ebfc51744d0b0b1af1b11401d4d143425554f17eb,True,shrishivakamasundaryambadandaka,True,True,0,0,0,0,4,1,0,,,,,
shriparvatistotram,श्रीपार्वतीस्तोत्रम्,sa,p1,,,devistotrani,True,श्रीपार्वतीस्तोत्रम्,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,5812,3998,6c520a031e66c3c1d134c4e5ce15dd8663c960e8987bc1f97abc6b478465b0a8,0f01b68cfb2a298c046c64833195398febbcc7dd74a7a35637d7aa6bb0c2fd56,True,shriparvatistotram,True,True,0,0,6,24,0,1,0,,,,,
shritripurapratarbhajanam,श्रीत्रिपुराप्रातर्भजनम्,sa,p1,,,devistotrani,True,श्रीत्रिपुराप्रातर्भजनम्,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,5075,3098,34a6fdfc4d722a24ace78102b5d4635520f420a595523534d520947105e9f8c9,e5bd6eb24585aeccedb90362444846b5fb0e7d8fe48d2470ae046f5a0b228c45,True,shritripurapratarbhajanam,True,True,0,0,6,23,0,1,0,,,,,
shrituriyashodashishrirajarajeshvarikavacam,श्रीतुरीयाषोडशीश्रीराजराजेश्वरीकवचम्,sa,p1,,,devistotrani,True,श्रीतुरीयाषोडशीश्रीराजराजेश्वरीकवचम्,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,24497,18856,07673a5a4551bd2bfb17e466f41464e914d4baf6ecf12692b235108b7e55a656,fca61de366c4e5e594f78f079289964f88c15cf63b9be0ad0c59e11c0439f18e,True,shrituriyashodashishrirajarajeshvarikavacam,True,True,0,0,71,147,0,1,0,,,,,
shrikalyanastavaraja,श्री कल्याणस्तवराजः,sa,p1,,,devistotrani,True,श्री कल्याणस्तवराजः,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,10646,7769,417dedd0087c111231061d7908a8f6d827227a63f45a29f50f6637d20b9915e8,e0097aa6d77c97e33e33685fdb7d241c50788de8e7131382ca5b9954019701fd,True,shrikalyanastavaraja,True,True,0,0,18,71,0,1,0,,,,,
shriranganayikastotram,श्रीरङ्गनायिकास्तोत्रम्,sa,p1,,,devistotrani,True,श्रीरङ्गनायिकास्तोत्रम्,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,12328,9218,0109792a8a025ac1ea11c36c6491f8223310306c4b89c5378584aefb18395f96,a607eabee52a79d74e2b4de562c5e46a629be2cb68a3fb76874bb3bf8f32597c,True,shriranganayikastotram,True,True,0,0,22,85,0,1,0,,,,,
shrisarasvatistotram-siddhasarasvatam,श्रीसरस्वतीस्तोत्रम् सिद्धसारस्वतम्,sa,p1,,,devistotrani,True,श्रीसरस्वतीस्तोत्रम् सिद्धसारस्वतम्,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,10177,7334,ddbe46fb818caad6a5e1014f26c0a65e7b54e63d99fa2b638691f2ba18ce6296,3676ff634c4318f82d98efe3149c078c9a8f1b6e4d3dc0572cf074227a786095,True,shrisarasvatistotram-siddhasarasvatam,True,True,0,0,26,53,0,1,0,,,,,
shrisarasvatiprarthanastotram,श्रीसरस्वतीप्रार्थनास्तोत्रम्,sa,p1,,,devistotrani,True,श्रीसरस्वतीप्रार्थनास्तोत्रम्,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,5331,3467,801d1413f7068de6827a22f50c76110a7154139dabe2cc54b14a0ed309abea96,802fd3278fb9924a7ac779c343a4697deeaa8e607dcf03946607f1c2f56f19ee,True,shrisarasvatiprarthanastotram,True,True,0,0,7,26,0,1,0,,,,,
shrisarasvatistotramahamantra,श्रीसरस्वतीस्तोत्रमहामन्त्रः,sa,p1,,,devistotrani,True,श्रीसरस्वतीस्तोत्रमहामन्त्रः,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,10427,8075,5ec289020f8f77feeadaccf2aca689d873059f7945cde6581efe454393efc004,67434227dc8814a5740d4a7d3012e6c704592b438902899368ff0b3cb2e5ed65,True,shrisarasvatistotramahamantra,True,True,0,0,12,42,2,1,0,,,,,
shrisarasvatidashashlokistotram,श्रीसरस्वतीदशश्लोकीस्तोत्रम्,sa,p1,,,devistotrani,True,श्रीसरस्वतीदशश्लोकीस्तोत्रम्,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,13367,10147,ae8ce1f0632e45b95a400187bd74d6146b73459fd6d421285465c838d18904df,121d9bf868874ea087060a25115c975c0629b916a9f80fbbf1d7008d6425d225,True,shrisarasvatidashashlokistotram,True,True,0,0,35,75,0,1,0,,,,,
shrivanadrinathadayitastotram,श्रीवानाद्रिनाथदयितास्तोत्रम्,sa,p1,,,devistotrani,True,श्रीवानाद्रिनाथदयितास्तोत्रम्,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,10974,8107,fa20bf17efa63aaad5b41ddf33b2e3f6fcfff17d60569774da6ce68dee63330b,8483da1a2646cfefbfe05158f9e396d1f736836a88c2e3ce4f0d11c9ca1d1cd4,True,shrivanadrinathadayitastotram,True,True,0,0,20,78,0,1,0,,,,,
shrigovindarajastuti,श्रीगोविन्दराजस्तुतिः,sa,p1,,,vishnustotrani,True,श्रीगोविन्दराजस्तुतिः,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7034,4611,d1f75a89d534a3e4a39f35aedc3625f41d0adeab74bdcdabe21f7bcc0eb2f347,d9623e030e35b165706da7d28765cc475db700d1772c07350a3aa8affa2b3db3,True,shrigovindarajastuti,True,True,0,0,14,31,0,1,0,,,,,
shriranganathastotram,श्रीरङ्गनाथस्तोत्रम्,sa,p1,,,vishnustotrani,True,श्रीरङ्गनाथस्तोत्रम्,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,15761,12409,ceecba76adf6983fe5c63324707c3f95b846bc39b8cb0f7611f2702880096f59,1bd8b820aab7d1ccca7565ebb116572f232459bc6ec98aebc15888f90582c092,True,shriranganathastotram,True,True,0,0,25,100,0,1,0,,,,,
shrivarahashtakam,श्रीवराहाष्टकम्,sa,p1,,,vishnustotrani,True,श्रीवराहाष्टकम्,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,5524,3611,5b9148c92310b05791d552a342b989ab775bd3bddbe1719377c5a6b3f5fc5c30,92bea003d955cd7ad48ec7c84f6d090346fbfb4948e20f962fee9c3d8986a586,True,shrivarahashtakam,True,True,0,0,9,32,0,1,0,,,,,
shriramanusmrti,श्रीरामानुस्मृतिः,sa,p1,,,ramastotrani,True,श्रीरामानुस्मृतिः,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6942,4698,938b8f2b169927efbfd11b56aaa9dae049198f4ebae5bd39825ab5b1f9b2b9c9,f65c05823ae3887997fe5cb6b9df50afaefe697b668a88543c862b184f05874c,True,shriramanusmrti,True,True,0,0,16,32,0,1,0,,,,,
shrihariharastotraratnamala,श्रीहरिहरस्तोत्ररत्नमाला,sa,p1,,,stotrani,True,श्रीहरिहरस्तोत्ररत्नमाला,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6940,4785,8192f3f6c6983e47ac145f0838831823e5b096ad56f19007d74824df8eed5e59,77d17d955b837763fa6d8587af06825d9d53da8f199a17b15750b555a5512a19,True,shrihariharastotraratnamala,True,True,0,0,11,44,0,1,0,,,,,
shrivaidyanathastava,श्रीवैद्यनाथस्तवः,sa,p1,,,shivastotrani,True,श्रीवैद्यनाथस्तवः,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7622,5203,103f40ea4834af7fe8ba2a0d311fbb964730c5aa95b544706bd0e9b0dc76c51a,dcbae570a36e8ed5016ccbec7fbc0bdf287f76dcb0696ea86eb98f9359f6d279,True,shrivaidyanathastava,True,True,0,0,19,39,0,1,0,,,,,
shrinateshastava,श्रीनटेशस्तवः,sa,p1,,,shivastotrani,True,श्रीनटेशस्तवः,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7330,4787,6d51d3ef278bce914da8a677c06b828f199b37de3de05155c6f68b7700f38305,9c2de03c2bf7da3c058bf256d33f78ac364decb55611396d40d4f38a6a9022b2,True,shrinateshastava,True,True,0,0,8,31,0,1,0,,,,,
shrityagarajastava,श्रीत्यागराजस्तवः,sa,p1,,,shivastotrani,True,श्रीत्यागराजस्तवः,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7442,5137,22ee81a604c1dd2bd0a6b29a5865530b263d0125141a40649dfec122a570feb6,b7f55d710a1059a0b455ffe80d9ee8a21661e53aedac2cb2f6eaca164849aad9,True,shrityagarajastava,True,True,0,0,10,40,0,1,0,,,,,
shrityagarajashtakam-2,श्रीत्यागराजाष्टकम् (२),sa,p1,,,shivastotrani,True,श्रीत्यागराजाष्टकम् (२),Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,4882,3151,4ae37812af518b37f2303cab94b301f741e59e4e9099fb8e78bc8bda82fd3299,3730c05782f833258a27c8924752ff38a9a208e561308dc1faa44866c2017100,True,shrityagarajashtakam-2,True,True,0,0,8,16,0,1,0,,,,,
shrishadvarnamantrashtakam-2,श्रीषड्वर्णमन्त्राष्टकम् (२),sa,p1,,,shivastotrani,True,श्रीषड्वर्णमन्त्राष्टकम् (२),Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6460,4259,971972c49733d44bdfccaeea07f2a6e0e1167c1764237574def1a5d9c517a8fb,def3fa99109227e530c36d359b86f60fc29dff230638e637cf04fb2738858db7,True,shrishadvarnamantrashtakam-2,True,True,0,0,9,18,0,1,0,,,,,
shripancakshararthastava,श्रीपञ्चाक्षरार्थस्तवः,sa,p1,,,shivastotrani,True,श्रीपञ्चाक्षरार्थस्तवः,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6426,4067,fbcd9b79699032d2f28b87d1b87b138afa546de039f41e795d16f8a08e2c35fe,b08c2c42ddc856d8b3464b3a33b64df6e4102341e6741e9069aa6ee415c9b537,True,shripancakshararthastava,True,True,0,0,8,26,0,1,0,,,,,
shrityageshastuti,श्रीत्यागेशस्तुतिः,sa,p1,,,shivastotrani,True,श्रीत्यागेशस्तुतिः,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,4834,3080,56139f7c0f4ca8d1401cb97b750c8083c7b2c9066d3fb6065a7c66e79155f6ee,55539e9fe163f49596e00ca5ef9eabd03ec1f771d75576701550dc7fc91617af,True,shrityageshastuti,True,True,0,0,9,20,0,1,0,,,,,
shripancalingastotram,श्रीपञ्चलिङ्गस्तोत्रम्,sa,p1,,,shivastotrani,True,श्रीपञ्चलिङ्गस्तोत्रम्,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,5236,3244,3e462de6952ba094ccf9b42efd5737d27a816a433844f291ac08f9fd6a4c06c8,f7e0a63abbec9a6285c0d7535bb4efc8d167affe20f08cd028a0cccbad222a40,True,shripancalingastotram,True,True,0,0,6,24,0,1,0,,,,,
shrimahadevashtakam,श्रीमहादेवाष्टकम्,sa,p1,,,shivastotrani,True,श्रीमहादेवाष्टकम्,Government Oriental Manuscripts Library,1961,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,4515,2722,6dbf25e2ac1b8551ddd2826dc2ec07d27bedccbefaeb4807bc6ec6458a691c98,5c109f080bce52aab372722ab4c7c3b413e5d4418a82963810fff5effa013673,True,shrimahadevashtakam,True,True,0,0,9,18,0,1,0,,,,,
yogashikhopanishat,योगशिखोपनिषत्,sa,p1,,,muktikopanishadah,True,योगशिखोपनिषत्,निर्णयसागर-मुद्रणालय,१९४८,,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6277,4124,11dab609b609e8ce7054a4f4520b3fbc0ebea4289a9f8c990e6c9cf51da878fc,21977c577d991cf704916ed6d30aca84d7007ca4e068233b0e0926d56d07f9fb,True,yogashikhopanishat,True,True,3,3,13,22,2,1,0,1,3,,,
