project_madurai_id,work_number,title,author,genre,language,pdf_urls,unicode_urls,agent_can_download_now,acquisition_route,public_use_status,permission_contact,next_action,catalogue_source_url
PM-144-0234,144,சகலகலாவல்லிமாலை,குமரகுருபரர்,பிரபந்தம் - மாலை,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0144.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0144.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-144-0235,144,திருச்செந்துார் கந்தர் கலிவெண்பா,குமரகுருபரர்,பிரபந்தம் - கலிவெண்பா,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0144.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0144.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-144-0236,144,நீதி நெறி விளக்கம்,குமரகுருபரர்,நீதிநெறி நூல்கள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0144.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0144.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-145-0237,145,தண்டி அலங்காரம்,தண்டியாசிரியர்,இலக்கணம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0145.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0145.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-146-0238,146,திருவருட்பா /திருமுறை 6.3 (பாடல்கள் 4615-5818),இராமலிங்க அடிகள்,சமயம் - சைவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0146_01.pdf | https://projectmadurai.org/pm_etexts/pdf/pm0146_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0146_01.html | https://projectmadurai.org/pm_etexts/utf8/pmuni0146_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-147-0239,147,நன்னூல்,பவநந்தி முனிவர்,இலக்கணம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0147.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0147.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-148-0240,148,காதலினால் அல்ல,இரா. கார்த்திகேசு,நாவல் / புதினம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0148.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0148.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-149-0241,149,எண்ணெய்ச் சிந்து,,பிரபந்தம் - சிந்து,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0149.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0149.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-149-0242,149,கந்தன் மணம்புரி சிந்து,சண்முகதாசன்,பிரபந்தம் - சிந்து,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0149.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0149.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-149-0243,149,சித்தராரூட நொண்டிச்சிந்து,,பிரபந்தம் - சிந்து,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0149.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0149.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-149-0244,149,சுப்பிரமணியர் மேல் சிந்து,,பிரபந்தம் - சிந்து,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0149.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0149.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-149-0245,149,பழனியாண்டவர் காவடிச்சிந்து,முத்துக் கறுப்பண்ணன்,பிரபந்தம் - சிந்து,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0149.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0149.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-150-0246,150,தேவாரம் - முதல் திருமுறை; பாகம் 1 (பாடல்கள் 1-721),திருஞான சம்பந்தர்,சமயம் - சைவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0150.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0150.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-151-0247,151,தேவாரம் - முதல் திருமுறை; பாகம் 2 (பாடல்கள் 722-1469),திருஞான சம்பந்தர்,சமயம் - சைவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0151.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0151.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-152-0248,152,நன்னூல் - மற்றொரு பதிப்பு,பவநந்தி முனிவர்,இலக்கணம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0152.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0152.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-153-0249,153,திருக்குறள் - ஆங்கில மொழிபெயர்ப்பு,ஜி.யூ. போப் மற்றும் பலர்,மொழிபெயர்ப்பு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0153.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0153.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-154-0250,154,ஏரெழுபது,கம்பர்,இலக்கியம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0154.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0154.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-154-0251,154,திருக்கை வழக்கம்,கம்பர்,இலக்கியம் - கலிவெண்பா,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0154.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0154.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-155-0252,155,எக்காலக் கண்ணி,,ஓலைச்சுவடி நூல்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0155.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0155.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-156-0253,156,விவிலியம் /புதிய ஏற்பாடு -6 /யாக்கோப்பு திருமுகம்,விவிலியம்,சமயம் – கிருத்துவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0156.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0156.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-156-0254,156,விவிலியம் /புதிய ஏற்பாடு -6 /பேதுரு முதல்; இரண்டாம் திருமுகம்,விவிலியம்,சமயம் – கிருத்துவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0156.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0156.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-156-0255,156,விவிலியம் /புதிய ஏற்பாடு -6 /யோவான் மூன்றாம் திருமுகம்,விவிலியம்,சமயம் – கிருத்துவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0156.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0156.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-156-0256,156,விவிலியம் /புதிய ஏற்பாடு -6 /யூதா திருமுகம்; திருவெளிப்பாடு,விவிலியம்,சமயம் – கிருத்துவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0156.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0156.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-157-0257,157,தேவாரம் - இரண்டாம் திருமுறை; பாகம் 1 (பாடல்கள் 1-654),திருஞான சம்பந்தர்,சமயம் - சைவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0157.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0157.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-158-0258,158,இராமாயண வெண்பா - பாகம் 1,மதுரகவி ஸ்ரீனிவாச ஐயங்கார்,பிரபந்தம் - வெண்பா,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0158_01.pdf | https://projectmadurai.org/pm_etexts/pdf/pm0158_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0158_01.html | https://projectmadurai.org/pm_etexts/utf8/pmuni0158_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-159-0259,159,எதிர்பாராத முத்தம்,பாரதிதாசன்,கவிதைகள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0159.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0159.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-160-0260,160,அங்கயற்கண்ணி மாலை,உ.வே. சாமிநாத அய்யர்,பிரபந்தம் - மாலை,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0160.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0160.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-160-0261,160,களக்காட்டுச் சத்தியவாசகர் இரட்டைமணி மாலை,,பிரபந்தம் - மாலை,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0160.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0160.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
