queue_id,source_record_id,record_type,title,provider,planning_bucket,priority,primary_route,source_url,rights_clearance_status,status_basis,manual_note,done_definition
AQ-00683,GRE-00059,DISCOVERED_ITEM,Asvalayana-Grhyasutra (input by Muneo Tokunaga),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00684,GRE-00060,DISCOVERED_ITEM,Baudhayana | Bharadvaja | Gobhila | Hiranyakesi (Satyasadha),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,No complete official carrier set is available in the frozen source evidence.,,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00685,GRE-00061,DISCOVERED_ITEM,Jaimini-Grhyasutra (input by members of the Sansknet project),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00686,GRE-00062,DISCOVERED_ITEM,Kathaka_(Laugaksi),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,No complete official carrier set is available in the frozen source evidence.,,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00687,GRE-00063,DISCOVERED_ITEM,Kausika-Sutra (input by Arlo Griffiths),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00688,GRE-00064,DISCOVERED_ITEM,"Kausikapaddhati, by Kesava (input by Ketaki Gokhale [in coop. w. A. Griffiths & M. Kobayashi])",GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00689,GRE-00065,DISCOVERED_ITEM,Kauthuma-Grhyasutra (input by Ms. Jaya S. Nair),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00690,GRE-00066,DISCOVERED_ITEM,Khadira (Drahyayana) | Manava,GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,No complete official carrier set is available in the frozen source evidence.,,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00691,GRE-00067,DISCOVERED_ITEM,Manava-Grhyasutra [ = Maitrayaniyamanava-Grhyasutra] (input by members of the Sansknet project),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00692,GRE-00068,DISCOVERED_ITEM,Sankhayana-Grhyasutra (input by Muneo Tokunaga),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00693,GRE-00069,DISCOVERED_ITEM,Vadhula | Vaikhanasa,GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,No complete official carrier set is available in the frozen source evidence.,,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00694,GRE-00070,DISCOVERED_ITEM,Varaha-Grhyasutra (input by Oliver Hellwig),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00695,GRE-00071,DISCOVERED_ITEM,Atharvaprayascittani [ = Atharvaprayascittasutra; transmitted as part of the Vaitanasrautasutra] (input by Arlo Griffiths),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00696,GRE-00072,DISCOVERED_ITEM,"Atharvavedaparisista (input by Yuri Ishii, Tokai University, revised by Arlo Griffiths)",GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00697,GRE-00073,DISCOVERED_ITEM,Dantyosthavidhi (input by Arlo Griffiths),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00698,GRE-00074,DISCOVERED_ITEM,Nirukta (input by Muneo Tokunaga),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00699,GRE-00075,DISCOVERED_ITEM,Rgvidhana (input by Muneo Tokunaga),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00700,GRE-00076,DISCOVERED_ITEM,Mahabharata (input by Muneo Tokunaga),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00701,GRE-00077,DISCOVERED_ITEM,Mahabharata: Bhagavadgita,GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00702,GRE-00078,DISCOVERED_ITEM,"Mahabharata: Bhagavadgita with the commentaries of Sridhara, Madhusudana, Visvanatha and Baladeva (input by …)",GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00703,GRE-00079,DISCOVERED_ITEM,Mahabharata: Narayaniya (input by Peter Schreiner),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00704,GRE-00080,DISCOVERED_ITEM,"Harivamsa (input by Atul Agarwala, Julie Bélanger, Peter Bisschop, Horst Brinkhaus, John Brockington, Eva De Clercq, Arlo Griffiths, André Couture, N. Hanemann, Petteri Koskikallio, Kreshimir Krnic, Anne Mossner, Luther Obrock, François Painchaud, Utz Podzeit, Peter Schreiner, Sandra Smets, Renate Söhnen-Thieme, Christophe Vielle, Andreas Viethsen)",GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00705,GRE-00081,DISCOVERED_ITEM,Valmiki (trad.): Ramayana (input by Muneo Tokunaga),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00706,GRE-00082,DISCOVERED_ITEM,"Ramayana, Southern recension (input by Oliver Hellwig)",GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00707,GRE-00083,DISCOVERED_ITEM,Agni-Purana [BI-ed.] (input by Jun Takashima et al.),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00708,GRE-00084,DISCOVERED_ITEM,Bhagavata-Purana (input by …),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00709,GRE-00085,DISCOVERED_ITEM,Bhagavata-Purana 10.29-33 with Sridhara's comm. (input by Ekkehard Lorenz),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00710,GRE-00086,DISCOVERED_ITEM,Brahma-Purana (input by Peter Schreiner and Renate Söhnen-Thieme),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00711,GRE-00087,DISCOVERED_ITEM,Brahmanda-Purana (input by members of the Sansknet Project),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00712,GRE-00088,DISCOVERED_ITEM,Devibhagavata-Purana: Devigita (input by Ursula Honegger),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00713,GRE-00089,DISCOVERED_ITEM,Garuda-Purana (input by members of the Sansknet Project),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00714,GRE-00090,DISCOVERED_ITEM,Kurma-Purana (input by members of the Sansknet Project),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00715,GRE-00091,DISCOVERED_ITEM,Linga-Purana (input by members of the Sansknet Project),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00716,GRE-00092,DISCOVERED_ITEM,Markandeya-Purana (input by members of the Sansknet Project),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00717,GRE-00093,DISCOVERED_ITEM,"Matsya-Purana, Adhy. 1-176 (input by Oliver Hellwig)",GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00718,GRE-00094,DISCOVERED_ITEM,Narada-Purana (input by members of the Sansknet Project),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-00719,GRE-00095,DISCOVERED_ITEM,Narasimha-Purana (input by Peter Schreiner),GRETIL,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AUTO_DOWNLOAD_RESTRICTED_REVIEW,https://gretil.sub.uni-goettingen.de/gretil.html,ITEM_RIGHTS_REVIEW_PENDING,"Carrier acquisition and QA passed; rights, expected structure and content indexing are unfinished.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
